ccd_count clocking datestart             datestop              dec             dither fep_count hetg letg obsid pcad_mode pitch  power_cmd  q1                 q2               q3               q4                ra            roll          si_mode  simfa_pos simpos trans_keys                                       tstart       tstop        vid_board
6         0        2017:037:00:20:52.433 2017:037:00:25:58.877 -73.5428487787  ENAB   6         RETR RETR 50325 NMAN      78.98  WSVIDALLDN -0.571960743544    0.181382831649   0.772746782883   0.206938602021    156.638939355 8.85400671857 TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602727721.62 602728028.06 0        
6         0        2017:037:00:25:58.877 2017:037:00:31:05.322 -78.7661106865  ENAB   6         RETR RETR 50325 NMAN      59.85  WSVIDALLDN -0.69220329191     0.262211550674   0.660175007268   0.127548674539    267.301514898 119.455853294 TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602728028.06 602728334.51 0        
6         0        2017:037:00:31:05.322 2017:037:00:36:11.767 -64.1148751689  ENAB   6         RETR RETR 50325 NMAN      49.65  WSVIDALLDN -0.76164334462     0.313901527382   0.562884619355   0.0672766767397   292.810888402 144.92085201  TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602728334.51 602728640.95 0        
6         0        2017:037:00:36:11.767 2017:037:00:58:50.816 -59.4999999918  ENAB   6         RETR RETR 50325 NPNT      47.37  WSVIDALLDN -0.778980199       0.327789797      0.53226253       0.0493993675      295.499999861 147.596585035 TE_00B26 -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          602728640.95 602730000.00 0        
6         0        2017:037:00:58:50.816 2017:037:03:20:26.514 -59.4999999918  ENAB   6         RETR RETR 50325 NPNT      47.38  WSVIDALLDN -0.778980199       0.327789797      0.53226253       0.0493993675      295.499999861 147.596585035 TE_00B26 -468      -99616 pitch                                            602730000.00 602738495.70 0        
6         0        2017:037:03:20:26.514 2017:037:03:20:36.765 -59.4999999918  ENAB   6         RETR RETR 50324 NMAN      47.38  WSVIDALLDN -0.778980199       0.327789797      0.53226253       0.0493993675      295.499999861 147.596585035 TE_00B26 -468      -99616 obsid,pcad_mode                                  602738495.70 602738505.95 0        
6         0        2017:037:03:20:36.765 2017:037:03:25:35.925 -59.4999999918  ENAB   6         RETR RETR 50324 NMAN      49.65  WSVIDALLDN -0.778980199       0.327789797      0.53226253       0.0493993675      295.499999861 147.596585035 TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602738505.95 602738805.11 0        
6         0        2017:037:03:25:35.925 2017:037:03:30:35.086 -63.7632219953  ENAB   6         RETR RETR 50324 NMAN      59.52  WSVIDALLDN -0.76104210516     0.317376636216   0.561944902263   0.065611825012    292.192090475 144.48224957  TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602738805.11 602739104.27 0        
6         0        2017:037:03:30:35.086 2017:037:03:35:34.246 -76.9457728923  ENAB   6         RETR RETR 50324 NMAN      78.20  WSVIDALLDN -0.690287980476    0.277799519691   0.657122376111   0.120499433552    265.438171918 118.373878805 TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602739104.27 602739403.43 0        
6         0        2017:037:03:35:34.246 2017:037:03:40:33.407 -73.3461355639  ENAB   6         RETR RETR 50324 NMAN      100.30 WSVIDALLDN -0.567349359579    0.212524172615   0.771382571694   0.19472315766     168.066223309 21.906142985  TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602739403.43 602739702.59 0        
6         0        2017:037:03:40:33.407 2017:037:03:45:32.567 -52.7765185808  ENAB   6         RETR RETR 50324 NMAN      122.43 WSVIDALLDN -0.422326466803    0.138907078924   0.856628983384   0.261786102556    146.806350423 1.59760738326 TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602739702.59 602740001.75 0        
6         0        2017:037:03:45:32.567 2017:037:03:50:31.727 -30.9519756728  ENAB   6         RETR RETR 50324 NMAN      141.16 WSVIDALLDN -0.261771345096    0.0602742125413  0.909010231996   0.318658406634    140.303044831 356.172204658 TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602740001.75 602740300.91 0        
6         0        2017:037:03:50:31.727 2017:037:03:55:30.888 -15.4985728222  ENAB   6         RETR RETR 50324 NMAN      151.05 WSVIDALLDN -0.143017357094    0.00365247232215 0.925228181886   0.351405045869    137.645703372 354.416680132 TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602740300.91 602740600.07 0        
6         0        2017:037:03:55:30.888 2017:037:06:32:10.816 -11.000000008   ENAB   6         RETR RETR 50324 NPNT      153.26 WSVIDALLDN -0.107936619       -0.0128479958    0.926710994      0.35971009        137.000000055 354.067104078 TE_00B26 -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          602740600.07 602750000.00 0        
6         0        2017:037:06:32:10.816 2017:037:09:05:11.294 -11.000000008   ENAB   6         RETR RETR 50324 NPNT      153.29 WSVIDALLDN -0.107936619       -0.0128479958    0.926710994      0.35971009        137.000000055 354.067104078 TE_00B26 -468      -99616 pitch                                            602750000.00 602759180.48 0        
6         0        2017:037:09:05:11.294 2017:037:09:05:21.545 -11.000000008   ENAB   6         RETR RETR 50323 NMAN      153.29 WSVIDALLDN -0.107936619       -0.0128479958    0.926710994      0.35971009        137.000000055 354.067104078 TE_00B26 -468      -99616 obsid,pcad_mode                                  602759180.48 602759190.73 0        
6         0        2017:037:09:05:21.545 2017:037:09:10:20.668 -11.000000008   ENAB   6         RETR RETR 50323 NMAN      151.10 WSVIDALLDN -0.107936619       -0.0128479958    0.926710994      0.35971009        137.000000055 354.067104078 TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602759190.73 602759489.85 0        
6         0        2017:037:09:10:20.668 2017:037:09:15:19.791 -15.4953998157  ENAB   6         RETR RETR 50323 NMAN      141.23 WSVIDALLDN -0.143020764366    0.0035453438439  0.925286610652   0.351250878448    137.663689651 354.407439481 TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602759489.85 602759788.98 0        
6         0        2017:037:09:15:19.791 2017:037:09:20:18.914 -30.9378753978  ENAB   6         RETR RETR 50323 NMAN      122.53 WSVIDALLDN -0.261789622835    0.0598015772639  0.909274309369   0.317978293316    140.38149023  356.140417758 TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602759788.98 602760088.10 0        
6         0        2017:037:09:20:18.914 2017:037:09:25:18.037 -52.7462031091  ENAB   6         RETR RETR 50323 NMAN      100.42 WSVIDALLDN -0.422388398445    0.13793980191    0.857184002861   0.260377105584    146.98212476  1.56371391831 TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602760088.10 602760387.22 0        
6         0        2017:037:09:25:18.037 2017:037:09:30:17.160 -73.2823108079  ENAB   6         RETR RETR 50323 NMAN      78.33  WSVIDALLDN -0.567459045922    0.21109978023    0.772216066515   0.192638159691    168.380827017 21.9232930658 TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602760387.22 602760686.34 0        
6         0        2017:037:09:30:17.160 2017:037:09:35:16.283 -76.8931618015  ENAB   6         RETR RETR 50323 NMAN      59.66  WSVIDALLDN -0.690444933685    0.275974964464   0.658210722074   0.117822993721    265.242683705 117.797549245 TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602760686.34 602760985.47 0        
6         0        2017:037:09:35:16.283 2017:037:09:40:15.406 -63.7560377862  ENAB   6         RETR RETR 50323 NMAN      49.79  WSVIDALLDN -0.761225297153    0.315309515318   0.563203968132   0.062587912332    292.155700798 144.005618048 TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602760985.47 602761284.59 0        
6         0        2017:037:09:40:15.406 2017:037:09:44:35.038 -59.4999999394  ENAB   6         RETR RETR 50323 NPNT      47.59  WSVIDALLDN -0.779171432       0.325659657      0.533568495      0.0462852899      295.500000015 147.138546901 TE_00B26 -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          602761284.59 602761544.22 0        
6         0        2017:037:09:44:35.038 2017:037:09:44:39.038 -59.4999999394  ENAB   6         RETR RETR 50323 NPNT      47.59  AA00000000 -0.779171432       0.325659657      0.533568495      0.0462852899      295.500000015 147.138546901 TE_00B26 -468      -99616 clocking,power_cmd                               602761544.22 602761548.22 0        
6         0        2017:037:09:44:39.038 2017:037:09:44:43.038 -59.4999999394  ENAB   6         RETR RETR 50323 NPNT      47.59  AA00000000 -0.779171432       0.325659657      0.533568495      0.0462852899      295.500000015 147.138546901 TE_00B26 -468      -99616 clocking,power_cmd                               602761548.22 602761552.22 0        
0         0        2017:037:09:44:43.038 2017:037:09:45:07.038 -59.4999999394  ENAB   0         RETR RETR 50323 NPNT      47.59  WSPOW00000 -0.779171432       0.325659657      0.533568495      0.0462852899      295.500000015 147.138546901 TE_00B26 -468      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 602761552.22 602761576.22 1        
6         0        2017:037:09:45:07.038 2017:037:09:46:14.038 -59.4999999394  ENAB   6         RETR RETR 50323 NPNT      47.59  WSPOW0CF3F -0.779171432       0.325659657      0.533568495      0.0462852899      295.500000015 147.138546901 TE_00B26 -468      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 602761576.22 602761643.22 1        
6         0        2017:037:09:46:14.038 2017:037:09:46:18.038 -59.4999999394  ENAB   6         RETR RETR 50323 NPNT      47.59  WSPOW0CF3F -0.779171432       0.325659657      0.533568495      0.0462852899      295.500000015 147.138546901 TE_007AC -468      -99616 si_mode                                          602761643.22 602761647.22 1        
6         1        2017:037:09:46:18.038 2017:037:10:17:55.046 -59.4999999394  ENAB   6         RETR RETR 50323 NPNT      47.59  XTZ0000005 -0.779171432       0.325659657      0.533568495      0.0462852899      295.500000015 147.138546901 TE_007AC -468      -99616 clocking,power_cmd                               602761647.22 602763544.23 1        
6         1        2017:037:10:17:55.046 2017:037:10:18:05.297 -59.4999999394  ENAB   6         RETR RETR 50322 NMAN      47.59  XTZ0000005 -0.779171432       0.325659657      0.533568495      0.0462852899      295.500000015 147.138546901 TE_007AC -468      -99616 obsid,pcad_mode                                  602763544.23 602763554.48 1        
6         1        2017:037:10:18:05.297 2017:037:10:23:09.088 -59.4999999394  ENAB   6         RETR RETR 50322 NMAN      47.60  XTZ0000005 -0.779171432       0.325659657      0.533568495      0.0462852899      295.500000015 147.138546901 TE_007AC -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602763554.48 602763858.27 1        
6         1        2017:037:10:23:09.088 2017:037:10:28:12.879 -61.2126558841  ENAB   6         RETR RETR 50322 NMAN      47.63  XTZ0000005 -0.787394030326    0.315398274619   0.522999281259   0.0837037677574   301.832270792 155.710240429 TE_007AC -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602763858.27 602764162.06 1        
6         1        2017:037:10:28:12.879 2017:037:10:33:16.669 -62.8543602774  ENAB   6         RETR RETR 50322 NMAN      47.83  XTZ0000005 -0.805471658571    0.276198741962   0.480083824538   0.210829749214    327.891705047 189.389763151 TE_007AC -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602764162.06 602764465.85 1        
6         1        2017:037:10:33:16.669 2017:037:10:38:20.460 -54.2057628054  ENAB   6         RETR RETR 50322 NMAN      48.25  XTZ0000005 -0.80379791378     0.211983088824   0.403820616127   0.381969885471    356.835336941 229.214784438 TE_007AC -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602764465.85 602764769.64 1        
6         1        2017:037:10:38:20.460 2017:037:10:43:24.251 -39.0502210711  ENAB   6         RETR RETR 50322 NMAN      48.85  XTZ0000005 -0.770482905152    0.139284332961   0.311497390589   0.538447158666    8.95005294463 253.074516132 TE_007AC -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602764769.64 602765073.44 1        
6         1        2017:037:10:43:24.251 2017:037:10:48:28.042 -22.0119857816  ENAB   6         RETR RETR 50322 NMAN      49.51  XTZ0000005 -0.706808008549    0.0610972570878  0.206900010985   0.673707614059    11.9782727095 269.590821909 TE_007AC -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602765073.44 602765377.23 1        
6         1        2017:037:10:48:28.042 2017:037:10:53:31.832 -4.89600622408  ENAB   6         RETR RETR 50322 NMAN      50.14  XTZ0000005 -0.61528225138     -0.0194972776248 0.0941500025374  0.782421487361    9.90121736758 284.062595376 TE_007AC -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602765377.23 602765681.02 1        
6         1        2017:037:10:53:31.832 2017:037:10:58:35.623 11.1387270981   ENAB   6         RETR RETR 50322 NMAN      50.65  XTZ0000005 -0.499512088396    -0.0993235471876 -0.0223098656756 0.860305048209    3.55508512879 299.372438508 TE_007AC -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602765681.02 602765984.81 1        
6         1        2017:037:10:58:35.623 2017:037:11:03:39.414 24.6405569781   ENAB   6         RETR RETR 50322 NMAN      50.94  XTZ0000005 -0.364374419843    -0.175075967826  -0.137641232566  0.904231484915    352.328807822 317.782317962 TE_007AC -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602765984.81 602766288.60 1        
6         1        2017:037:11:03:39.414 2017:037:11:08:43.205 31.5640476336   ENAB   6         RETR RETR 50322 NMAN      51.03  XTZ0000005 -0.25925687993     -0.224924625521  -0.21661893156   0.913931628238    340.863316187 333.781056807 TE_007AC -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602766288.60 602766592.39 1        
6         1        2017:037:11:08:43.205 2017:037:11:40:17.933 33.0000000202   ENAB   6         RETR RETR 50322 NPNT      51.04  XTZ0000005 -0.22760533        -0.238632773     -0.238860285     0.913343297       336.999999945 338.91134294  TE_007AC -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          602766592.39 602768487.12 1        
6         1        2017:037:11:40:17.933 2017:037:11:40:28.184 33.0000000202   ENAB   6         RETR RETR 50322 NMAN      51.04  XTZ0000005 -0.22760533        -0.238632773     -0.238860285     0.913343297       336.999999945 338.91134294  TE_007AC -468      -99616 pcad_mode                                        602768487.12 602768497.37 1        
